Timestamp,SourceIP,DestinationIP,Protocol,PacketLength,InfoPacket,Signature
2023-11-24 09:55:27.024833,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:35733 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.029465,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:36167 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.029466,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:36167 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.029467,172.16.1.134,172.16.1.135,smb,154,172.16.1.134:35733 -> 172.16.1.135:445 smb Length=154,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:55:27.031702,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:35733 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.031703,172.16.1.135,172.16.1.134,spnego,229,172.16.1.135:445 -> 172.16.1.134:35733 spnego Length=229,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:55:27.031731,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:35733 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.034683,172.16.1.134,172.16.1.135,ntlmssp,213,172.16.1.134:35733 -> 172.16.1.135:445 ntlmssp Length=213,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:55:27.035091,172.16.1.135,172.16.1.134,ntlmssp,256,172.16.1.135:445 -> 172.16.1.134:35733 ntlmssp Length=256,172.16.1.135_172.16.1.134/ntlmssp/Detect
2023-11-24 09:55:27.038403,172.16.1.134,172.16.1.135,ntlmssp,378,172.16.1.134:35733 -> 172.16.1.135:445 ntlmssp Length=378,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:55:27.038775,172.16.1.135,172.16.1.134,smb,148,172.16.1.135:445 -> 172.16.1.134:35733 smb Length=148,172.16.1.135_172.16.1.134/smb/Detect
2023-11-24 09:55:27.041540,172.16.1.134,172.16.1.135,smb,140,172.16.1.134:35733 -> 172.16.1.135:445 smb Length=140,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:55:27.041541,172.16.1.135,172.16.1.134,smb,116,172.16.1.135:445 -> 172.16.1.134:35733 smb Length=116,172.16.1.135_172.16.1.134/smb/Detect
2023-11-24 09:55:27.044920,172.16.1.134,172.16.1.135,smb,142,172.16.1.134:35733 -> 172.16.1.135:445 smb Length=142,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:55:27.044922,172.16.1.135,172.16.1.134,smb,105,172.16.1.135:445 -> 172.16.1.134:35733 smb Length=105,172.16.1.135_172.16.1.134/smb/Detect
2023-11-24 09:55:27.047809,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:35733 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.047810,172.16.1.134,172.16.1.135,tcp,74,172.16.1.134:34573 -> 172.16.1.135:445 tcp Length=74,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.047813,172.16.1.135,172.16.1.134,tcp,74,172.16.1.135:445 -> 172.16.1.134:34573 tcp Length=74,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.048012,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:34573 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.051487,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:35733 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.051488,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:35733 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.058496,172.16.1.134,172.16.1.135,smb,139,172.16.1.134:34573 -> 172.16.1.135:445 smb Length=139,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:55:27.058497,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:34573 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.060306,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:34573 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:55:27.060306,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:34573 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.076732,172.16.1.134,172.16.1.135,smb2,278,172.16.1.134:34573 -> 172.16.1.135:445 smb2 Length=278,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.076993,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:34573 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:55:27.084004,172.16.1.134,172.16.1.135,ntlmssp,236,172.16.1.134:34573 -> 172.16.1.135:445 ntlmssp Length=236,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:55:27.084719,172.16.1.135,172.16.1.134,ntlmssp,279,172.16.1.135:445 -> 172.16.1.134:34573 ntlmssp Length=279,172.16.1.135_172.16.1.134/ntlmssp/Detect
2023-11-24 09:55:27.095443,172.16.1.134,172.16.1.135,ntlmssp,272,172.16.1.134:34573 -> 172.16.1.135:445 ntlmssp Length=272,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:55:27.096115,172.16.1.135,172.16.1.134,spnego,151,172.16.1.135:445 -> 172.16.1.134:34573 spnego Length=151,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:55:27.105008,172.16.1.134,172.16.1.135,smb2,180,172.16.1.134:34573 -> 172.16.1.135:445 smb2 Length=180,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.105516,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:34573 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.116703,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:34573 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.116704,172.16.1.134,172.16.1.135,tcp,74,172.16.1.134:42059 -> 172.16.1.135:445 tcp Length=74,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.116704,172.16.1.135,172.16.1.134,tcp,74,172.16.1.135:445 -> 172.16.1.134:42059 tcp Length=74,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.116704,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:42059 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.121120,172.16.1.134,172.16.1.135,smb,154,172.16.1.134:42059 -> 172.16.1.135:445 smb Length=154,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:55:27.121121,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:34573 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.121121,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:42059 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.121122,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:34573 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.123044,172.16.1.135,172.16.1.134,spnego,229,172.16.1.135:445 -> 172.16.1.134:42059 spnego Length=229,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:55:27.123045,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:42059 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.126279,172.16.1.134,172.16.1.135,ntlmssp,213,172.16.1.134:42059 -> 172.16.1.135:445 ntlmssp Length=213,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:55:27.126895,172.16.1.135,172.16.1.134,ntlmssp,256,172.16.1.135:445 -> 172.16.1.134:42059 ntlmssp Length=256,172.16.1.135_172.16.1.134/ntlmssp/Detect
2023-11-24 09:55:27.129842,172.16.1.134,172.16.1.135,ntlmssp,378,172.16.1.134:42059 -> 172.16.1.135:445 ntlmssp Length=378,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:55:27.130684,172.16.1.135,172.16.1.134,smb,148,172.16.1.135:445 -> 172.16.1.134:42059 smb Length=148,172.16.1.135_172.16.1.134/smb/Detect
2023-11-24 09:55:27.132569,172.16.1.134,172.16.1.135,smb,140,172.16.1.134:42059 -> 172.16.1.135:445 smb Length=140,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:55:27.132994,172.16.1.135,172.16.1.134,smb,116,172.16.1.135:445 -> 172.16.1.134:42059 smb Length=116,172.16.1.135_172.16.1.134/smb/Detect
2023-11-24 09:55:27.134951,172.16.1.134,172.16.1.135,smb,140,172.16.1.134:42059 -> 172.16.1.135:445 smb Length=140,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:55:27.135213,172.16.1.135,172.16.1.134,smb,119,172.16.1.135:445 -> 172.16.1.134:42059 smb Length=119,172.16.1.135_172.16.1.134/smb/Detect
2023-11-24 09:55:27.138006,172.16.1.134,172.16.1.135,smb,150,172.16.1.134:42059 -> 172.16.1.135:445 smb Length=150,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:55:27.138007,172.16.1.135,172.16.1.134,smb,334,172.16.1.135:445 -> 172.16.1.134:42059 smb Length=334,172.16.1.135_172.16.1.134/smb/Detect
2023-11-24 09:55:27.140238,172.16.1.134,172.16.1.135,smb,105,172.16.1.134:42059 -> 172.16.1.135:445 smb Length=105,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:55:27.140331,172.16.1.135,172.16.1.134,smb,105,172.16.1.135:445 -> 172.16.1.134:42059 smb Length=105,172.16.1.135_172.16.1.134/smb/Detect
2023-11-24 09:55:27.141816,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:42059 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.143384,172.16.1.134,172.16.1.135,tcp,74,172.16.1.134:38145 -> 172.16.1.135:445 tcp Length=74,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.143384,172.16.1.135,172.16.1.134,tcp,74,172.16.1.135:445 -> 172.16.1.134:38145 tcp Length=74,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.146586,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:38145 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.146587,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:42059 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.148096,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:42059 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.148097,172.16.1.134,172.16.1.135,smb,139,172.16.1.134:38145 -> 172.16.1.135:445 smb Length=139,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:55:27.148097,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:38145 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.149823,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:38145 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:55:27.150078,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:38145 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.163921,172.16.1.134,172.16.1.135,smb2,278,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=278,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.164241,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:38145 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:55:27.171798,172.16.1.134,172.16.1.135,ntlmssp,236,172.16.1.134:38145 -> 172.16.1.135:445 ntlmssp Length=236,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:55:27.172005,172.16.1.135,172.16.1.134,ntlmssp,279,172.16.1.135:445 -> 172.16.1.134:38145 ntlmssp Length=279,172.16.1.135_172.16.1.134/ntlmssp/Detect
2023-11-24 09:55:27.181523,172.16.1.134,172.16.1.135,ntlmssp,272,172.16.1.134:38145 -> 172.16.1.135:445 ntlmssp Length=272,172.16.1.134_172.16.1.135/ntlmssp/Detect
2023-11-24 09:55:27.182202,172.16.1.135,172.16.1.134,spnego,151,172.16.1.135:445 -> 172.16.1.134:38145 spnego Length=151,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:55:27.193693,172.16.1.134,172.16.1.135,smb2,180,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=180,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.194336,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.203053,172.16.1.134,172.16.1.135,smb2,180,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=180,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.203547,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.212923,172.16.1.134,172.16.1.135,smb2,214,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=214,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.214072,172.16.1.135,172.16.1.134,smb2,222,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=222,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.223393,172.16.1.134,172.16.1.135,data,190,172.16.1.134:38145 -> 172.16.1.135:445 data Length=190,172.16.1.134_172.16.1.135/data/Detect
2023-11-24 09:55:27.223877,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.234090,172.16.1.134,172.16.1.135,smb2,158,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=158,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.234815,172.16.1.135,172.16.1.134,smb2,194,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=194,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.248077,172.16.1.134,172.16.1.135,smb2,214,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=214,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.248683,172.16.1.135,172.16.1.134,smb2,222,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=222,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.262270,172.16.1.134,172.16.1.135,smb2,167,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=167,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.262562,172.16.1.135,172.16.1.134,smb2,136,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=136,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.275541,172.16.1.134,172.16.1.135,smb2,158,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=158,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.275542,172.16.1.135,172.16.1.134,smb2,194,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=194,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.294140,172.16.1.134,172.16.1.135,smb2,138,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=138,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.294540,172.16.1.135,172.16.1.134,smb2,138,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=138,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.308074,172.16.1.134,172.16.1.135,smb2,180,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=180,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.308782,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.329043,172.16.1.134,172.16.1.135,smb2,206,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=206,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.329377,172.16.1.135,172.16.1.134,smb2,222,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=222,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.340917,172.16.1.134,172.16.1.135,dcerpc,254,172.16.1.134:38145 -> 172.16.1.135:445 dcerpc Length=254,172.16.1.134_172.16.1.135/dcerpc/Detect
2023-11-24 09:55:27.341310,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.351147,172.16.1.134,172.16.1.135,smb2,183,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=183,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.351399,172.16.1.135,172.16.1.134,dcerpc,218,172.16.1.135:445 -> 172.16.1.134:38145 dcerpc Length=218,172.16.1.135_172.16.1.134/dcerpc/Detect
2023-11-24 09:55:27.361497,172.16.1.134,172.16.1.135,dcerpc,282,172.16.1.134:38145 -> 172.16.1.135:445 dcerpc Length=282,172.16.1.134_172.16.1.135/dcerpc/Detect
2023-11-24 09:55:27.361937,172.16.1.135,172.16.1.134,smb2,150,172.16.1.135:445 -> 172.16.1.134:38145 smb2 Length=150,172.16.1.135_172.16.1.134/smb2/Detect
2023-11-24 09:55:27.371079,172.16.1.134,172.16.1.135,smb2,183,172.16.1.134:38145 -> 172.16.1.135:445 smb2 Length=183,172.16.1.134_172.16.1.135/smb2/Detect
2023-11-24 09:55:27.371323,172.16.1.135,172.16.1.134,dcerpc,338,172.16.1.135:445 -> 172.16.1.134:38145 dcerpc Length=338,172.16.1.135_172.16.1.134/dcerpc/Detect
2023-11-24 09:55:27.381880,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:38145 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.384217,172.16.1.134,172.16.1.135,tcp,74,172.16.1.134:41999 -> 172.16.1.135:445 tcp Length=74,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.384236,172.16.1.135,172.16.1.134,tcp,74,172.16.1.135:445 -> 172.16.1.134:41999 tcp Length=74,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.387324,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:41999 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.387330,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:38145 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.388290,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:38145 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
2023-11-24 09:55:27.391367,172.16.1.134,172.16.1.135,smb,139,172.16.1.134:41999 -> 172.16.1.135:445 smb Length=139,172.16.1.134_172.16.1.135/smb/Detect
2023-11-24 09:55:27.391368,172.16.1.135,172.16.1.134,tcp,66,172.16.1.135:445 -> 172.16.1.134:41999 tcp Length=66,172.16.1.135_172.16.1.134/tcp/Non-Detect
2023-11-24 09:55:27.393190,172.16.1.135,172.16.1.134,spnego,272,172.16.1.135:445 -> 172.16.1.134:41999 spnego Length=272,172.16.1.135_172.16.1.134/spnego/Detect
2023-11-24 09:55:27.393191,172.16.1.134,172.16.1.135,tcp,66,172.16.1.134:41999 -> 172.16.1.135:445 tcp Length=66,172.16.1.134_172.16.1.135/tcp/Non-Detect
